n, quick_cmp, quick_swaps, quick_time, heap_cmp, heap_swaps, heap_time, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
2209,   42279,     22566,      108,    21743,      24621,       150
2210,   42312,     22571,      108,    21765,      24634,       136
2211,   42321,     22583,      106,    21775,      24647,       142
2212,   42347,     22598,      107,    21790,      24660,       163
2213,   42351,     22610,      106,    21814,      24673,       152
2214,   42378,     22602,      105,    21788,      24686,       166
2215,   42390,     22617,      103,    21817,      24699,       170
2216,   42381,     22588,      104,    21805,      24712,       157
2217,   42437,     22670,      107,    21819,      24725,       170
2218,   42475,     22689,      116,    21878,      24738,       203
2219,   42489,     22653,      107,    21836,      24751,       172
2220,   42504,     22709,      106,    21861,      24764,       176
2221,   42542,     22715,      105,    21857,      24777,       162
2222,   42554,     22698,      108,    21884,      24790,       168
2223,   42582,     22735,      107,    21909,      24803,       179
2224,   42656,     22759,      108,    21919,      24816,       153
2225,   42641,     22750,      106,    21943,      24829,       138
2226,   42667,     22761,      107,    21930,      24842,       165
2227,   42688,     22782,      106,    21930,      24855,       236
2228,   42708,     22819,      105,    21938,      24868,       183
2229,   42787,     22875,      107,    21943,      24881,       157
2230,   42725,     22795,      107,    21968,      24894,       170
2231,   42829,     22876,      108,    21975,      24907,       170
2232,   42751,     22793,      110,    22000,      24920,       166
2233,   42798,     22839,      107,    21993,      24933,       169
2234,   42846,     22857,      114,    22071,      24946,       174
2235,   42887,     22901,      110,    22058,      24959,       146
2236,   42889,     22911,      119,    22067,      24972,       180
2237,   42922,     22945,      107,    22075,      24985,       196
2238,   42923,     22909,      111,    22083,      24998,       168
2239,   42945,     22926,      106,    22081,      25011,       170
2240,   42979,     22946,      109,    22093,      25024,       193
2241,   42987,     22931,      108,    22114,      25037,       176
2242,   43031,     22977,      108,    22114,      25050,       160
2243,   43019,     22975,      107,    22118,      25063,       182
2244,   43077,     22984,      108,    22130,      25076,       177
2245,   43111,     23009,      107,    22140,      25089,       163
2246,   43122,     23036,      108,    22147,      25102,       215
2247,   43122,     23027,      110,    22171,      25115,       163
2248,   43193,     23021,      113,    22170,      25128,       171
2249,   43199,     23053,      107,    22189,      25141,       175
2250,   43222,     23076,      110,    22185,      25154,       163
2251,   43204,     23074,      107,    22205,      25167,       150
2252,   43275,     23098,      110,    22218,      25180,       179
2253,   43272,     23107,      108,    22230,      25193,       171
2254,   43293,     23130,      114,    22257,      25206,       152
2255,   43338,     23108,      107,    22253,      25219,       181
2256,   43394,     23176,      108,    22267,      25232,       196
2257,   43340,     23137,      107,    22268,      25245,       189
2258,   43398,     23176,      109,    22303,      25258,       172
2259,   43396,     23196,      104,    22333,      25271,       172
2260,   43443,     23179,      195,    22307,      25284,       354
2261,   43420,     23177,      111,    22324,      25297,       164
2262,   43485,     23199,      111,    22365,      25310,       183
2263,   43531,     23222,      110,    22353,      25323,       165
2264,   43553,     23271,      112,    22369,      25336,       177
2265,   43517,     23238,      110,    22386,      25349,       210
2266,   43522,     23220,      109,    22399,      25362,       193
2267,   43577,     23273,      112,    22410,      25375,       179
2268,   43575,     23265,      111,    22464,      25388,       205
2269,   43628,     23286,      110,    22473,      25401,       197
2270,   43627,     23269,      110,    22437,      25414,       166
2271,   43655,     23313,      108,    22482,      25427,       184
2272,   43714,     23350,      109,    22477,      25440,       167
2273,   43723,     23345,      108,    22488,      25453,       151
2274,   43738,     23334,      108,    22465,      25466,       196
2275,   43700,     23320,      108,    22469,      25479,       181
2276,   43802,     23395,      112,    22454,      25492,       180
2277,   43772,     23363,      112,    22498,      25505,       175
2278,   43801,     23356,      111,    22522,      25518,       170
2279,   43831,     23408,      113,    22538,      25531,       204
2280,   43859,     23400,      113,    22523,      25544,       180
2281,   43886,     23417,      111,    22555,      25557,       193
2282,   43880,     23415,      113,    22588,      25570,       174
2283,   43952,     23461,      111,    22603,      25583,       204
2284,   43979,     23488,      110,    22608,      25596,       173
2285,   43944,     23471,      119,    22603,      25609,       173
2286,   44010,     23506,      113,    22625,      25622,       172
2287,   44016,     23488,      111,    22637,      25635,       161
2288,   44042,     23479,      111,    22652,      25648,       181
2289,   44057,     23527,      110,    22659,      25661,       166
2290,   44092,     23531,      112,    22673,      25674,       154
2291,   44086,     23517,      109,    22682,      25687,       170
2292,   44161,     23564,      111,    22686,      25700,       165
2293,   44133,     23567,      109,    22683,      25713,       182
2294,   44198,     23599,      116,    22695,      25726,       182
2295,   44187,     23584,      109,    22715,      25739,       170
2296,   44267,     23657,      115,    22746,      25752,       165
2297,   44254,     23613,      109,    22754,      25765,       167
2298,   44275,     23621,      109,    22743,      25778,       173
2299,   44276,     23614,      107,    22763,      25791,       184
2300,   44291,     23631,      109,    22771,      25804,       174
2301,   44296,     23641,      107,    22768,      25817,       170
2302,   44364,     23651,      197,    22762,      25830,       329
2303,   44403,     23681,      195,    22769,      25843,       244
2304,   44365,     23667,      112,    22846,      25856,       161
2305,   44392,     23723,      111,    22857,      25869,       151
2306,   44414,     23696,      110,    22877,      25882,       140
2307,   44414,     23677,      109,    22866,      25895,       140
2308,   44464,     23719,      110,    22854,      25908,       142
2309,   44512,     23749,      112,    22883,      25921,       150
2310,   44516,     23751,      112,    22908,      25934,       143
2311,   44534,     23766,      111,    22907,      25947,       167
2312,   44555,     23772,      115,    22921,      25960,       148
2313,   44562,     23770,      115,    22929,      25973,       142
2314,   44587,     23812,      117,    22984,      25986,       142
2315,   44694,     23846,      112,    22998,      25999,       141
2316,   44638,     23798,      113,    22982,      26012,       143
2317,   44685,     23855,      112,    22984,      26025,       139
2318,   44720,     23853,      111,    22994,      26038,       144
2319,   44753,     23866,      117,    23003,      26051,       143
2320,   44700,     23843,      115,    22998,      26064,       179
2321,   44759,     23870,      114,    23004,      26077,       141
2322,   44776,     23898,      112,    23003,      26090,       144
2323,   44848,     23946,      111,    23025,      26103,       138
2324,   44847,     23931,      120,    23065,      26116,       146
2325,   44846,     23943,      114,    23067,      26129,       139
2326,   44873,     23942,      113,    23084,      26142,       144
2327,   44929,     23991,      140,    23095,      26155,       139
2328,   44932,     23967,      115,    23138,      26168,       147
2329,   44985,     24006,      117,    23172,      26181,       166
2330,   44971,     23982,      115,    23159,      26194,       140
2331,   44983,     24006,      112,    23150,      26207,       141
2332,   45000,     24015,      113,    23188,      26220,       146
2333,   45055,     24040,      113,    23201,      26233,       140
2334,   45078,     24060,      121,    23202,      26246,       142
2335,   45120,     24043,      113,    23213,      26259,       141
2336,   45126,     24086,      115,    23203,      26272,       156
2337,   45139,     24072,      113,    23220,      26285,       134
2338,   45155,     24072,      116,    23233,      26298,       163
2339,   45207,     24128,      121,    23256,      26311,       178
2340,   45217,     24126,      203,    23264,      26324,       252
2341,   45245,     24141,      117,    23259,      26337,       158
2342,   45248,     24147,      116,    23274,      26350,       155
2343,   45287,     24170,      115,    23293,      26363,       168
2344,   45341,     24213,      116,    23291,      26376,       152
2345,   45342,     24178,      114,    23296,      26389,       148
2346,   45349,     24184,      113,    23272,      26402,       146
2347,   45365,     24210,      113,    23305,      26415,       169
2348,   45393,     24203,      113,    23318,      26428,       165
2349,   45407,     24212,      115,    23351,      26441,       151
2350,   45438,     24256,      113,    23361,      26454,       155
2351,   45507,     24281,      114,    23367,      26467,       147
2352,   45486,     24257,      115,    23409,      26480,       190
2353,   45504,     24275,      114,    23407,      26493,       153
2354,   45543,     24273,      114,    23399,      26506,       151
2355,   45532,     24271,      114,    23411,      26519,       152
2356,   45543,     24277,      115,    23411,      26532,       173
2357,   45615,     24325,      114,    23443,      26545,       176
2358,   45658,     24365,      115,    23473,      26558,       196
2359,   45630,     24337,      115,    23487,      26571,       173
2360,   45633,     24323,      115,    23485,      26584,       160
2361,   45726,     24380,      114,    23517,      26597,       177
2362,   45763,     24449,      131,    23487,      26610,       178
2363,   45722,     24388,      205,    23509,      26623,       290
2364,   45740,     24371,      204,    23514,      26636,       207
2365,   45792,     24428,      115,    23508,      26649,       194
2366,   45825,     24451,      115,    23542,      26662,       188
2367,   45806,     24403,      112,    23529,      26675,       158
2368,   45815,     24430,      114,    23614,      26688,       188
2369,   45869,     24487,      122,    23627,      26701,       155
2370,   45876,     24470,      113,    23615,      26714,       182
2371,   45910,     24502,      113,    23632,      26727,       171
2372,   45973,     24538,      115,    23632,      26740,       160
2373,   45985,     24567,      113,    23619,      26753,       168
2374,   45977,     24556,      120,    23647,      26766,       163
2375,   46010,     24519,      112,    23646,      26779,       145
2376,   46053,     24562,      114,    23645,      26792,       154
2377,   46086,     24605,      114,    23667,      26805,       146
2378,   46091,     24595,      113,    23677,      26818,       146
2379,   46062,     24560,      112,    23684,      26831,       144
2380,   46080,     24583,      116,    23726,      26844,       148
2381,   46117,     24576,      114,    23736,      26857,       143
2382,   46182,     24622,      115,    23702,      26870,       165
2383,   46171,     24633,      115,    23738,      26883,       148
2384,   46206,     24628,      117,    23763,      26896,       150
2385,   46222,     24628,      116,    23780,      26909,       144
2386,   46271,     24683,      121,    23783,      26922,       143
2387,   46251,     24660,      120,    23800,      26935,       143
2388,   46308,     24681,      115,    23756,      26948,       154
2389,   46348,     24725,      114,    23774,      26961,       140
2390,   46338,     24711,      119,    23823,      26974,       146
2391,   46349,     24751,      115,    23801,      26987,       165
2392,   46407,     24741,      116,    23825,      27000,       147
2393,   46403,     24736,      118,    23835,      27013,       146
2394,   46430,     24748,      117,    23863,      27026,       145
2395,   46432,     24766,      115,    23895,      27039,       141
2396,   46470,     24794,      119,    23902,      27052,       179
2397,   46493,     24779,      114,    23915,      27065,       142
2398,   46585,     24838,      113,    23926,      27078,       149
2399,   46582,     24839,      112,    23951,      27091,       147
2400,   46620,     24871,      116,    23942,      27104,       155
2401,   46610,     24860,      113,    23950,      27117,       139
2402,   46626,     24870,      118,    23934,      27130,       142
2403,   46593,     24848,      206,    23966,      27143,       290
2404,   46672,     24889,      118,    23952,      27156,       161
2405,   46674,     24874,      118,    23988,      27169,       153
2406,   46735,     24912,      125,    23974,      27182,       156
2407,   46753,     24943,      117,    24027,      27195,       159
2408,   46755,     24931,      116,    23966,      27208,       173
2409,   46755,     24945,      117,    23976,      27221,       149
2410,   46815,     24968,      116,    23991,      27234,       157
2411,   46785,     24945,      127,    24005,      27247,       161
2412,   46797,     24958,      119,    24065,      27260,       157
2413,   46873,     25003,      116,    24083,      27273,       150
2414,   46892,     25024,      116,    24060,      27286,       148
2415,   46895,     24981,      115,    24087,      27299,       151
2416,   46946,     25029,      118,    24082,      27312,       156
2417,   46932,     25004,      116,    24090,      27325,       180
2418,   46960,     25042,      117,    24053,      27338,       151
2419,   46986,     25045,      115,    24102,      27351,       152
2420,   47006,     25082,      117,    24132,      27364,       163
2421,   47037,     25092,      115,    24163,      27377,       152
2422,   47054,     25059,      115,    24175,      27390,       151
2423,   47102,     25097,      119,    24197,      27403,       149
2424,   47097,     25123,      117,    24244,      27416,       160
2425,   47172,     25172,      117,    24233,      27429,       161
2426,   47192,     25187,      117,    24227,      27442,       152
2427,   47193,     25167,      119,    24241,      27455,       160
2428,   47205,     25164,      118,    24258,      27468,       157
2429,   47229,     25184,      117,    24250,      27481,       150
2430,   47255,     25181,      117,    24257,      27494,       178
2431,   47304,     25210,      118,    24296,      27507,       151
2432,   47288,     25228,      117,    24319,      27520,       160
2433,   47357,     25238,      118,    24329,      27533,       152
2434,   47328,     25246,      120,    24323,      27546,       170
2435,   47392,     25280,      130,    24322,      27559,       221
2436,   47361,     25258,      274,    24370,      27572,       319
2437,   47367,     25272,      119,    24391,      27585,       170
2438,   47406,     25271,      120,    24369,      27598,       160
2439,   47469,     25337,      118,    24390,      27611,       163
2440,   47457,     25333,      117,    24372,      27624,       155
2441,   47489,     25322,      117,    24398,      27637,       148
2442,   47521,     25346,      117,    24412,      27650,       157
2443,   47501,     25329,      116,    24456,      27663,       162
2444,   47557,     25368,      116,    24454,      27676,       152
2445,   47598,     25382,      114,    24435,      27689,       146
2446,   47613,     25398,      115,    24496,      27702,       154
2447,   47631,     25416,      114,    24477,      27715,       156
2448,   47647,     25396,      123,    24476,      27728,       179
2449,   47683,     25439,      115,    24479,      27741,       144
2450,   47692,     25443,      119,    24471,      27754,       153
2451,   47675,     25414,      117,    24452,      27767,       171
2452,   47756,     25443,      123,    24507,      27780,       149
2453,   47769,     25494,      116,    24521,      27793,       143
2454,   47777,     25483,      118,    24554,      27806,       155
2455,   47777,     25490,      116,    24576,      27819,       148
2456,   47830,     25502,      119,    24564,      27832,       157
2457,   47830,     25491,      124,    24580,      27845,       144
2458,   47870,     25534,      117,    24564,      27858,       146
2459,   47888,     25573,      117,    24583,      27871,       145
2460,   47883,     25543,      120,    24594,      27884,       153
2461,   47904,     25551,      118,    24613,      27897,       143
2462,   47988,     25588,      119,    24625,      27910,       147
2463,   47967,     25581,      121,    24674,      27923,       150
2464,   48023,     25585,      119,    24715,      27936,       152
2465,   48020,     25604,      135,    24730,      27949,       153
2466,   48018,     25609,      117,    24704,      27962,       148
2467,   48088,     25651,      118,    24725,      27975,       145
2468,   48100,     25644,      117,    24723,      27988,       171
2469,   48107,     25660,      118,    24740,      28001,       148
2470,   48149,     25678,      119,    24730,      28014,       157
2471,   48154,     25650,      117,    24751,      28027,       146
2472,   48206,     25704,      118,    24754,      28040,       149
2473,   48227,     25730,      120,    24748,      28053,       152
2474,   48272,     25740,      122,    24778,      28066,       149
2475,   48262,     25730,      119,    24788,      28079,       153
2476,   48290,     25748,      120,    24779,      28092,       167
2477,   48296,     25734,      119,    24795,      28105,       148
2478,   48339,     25758,      119,    24794,      28118,       154
2479,   48337,     25762,      120,    24843,      28131,       163
2480,   48383,     25777,      121,    24848,      28144,       167
2481,   48412,     25801,      118,    24855,      28157,       152
2482,   48426,     25823,      118,    24879,      28170,       149
2483,   48388,     25828,      117,    24873,      28183,       148
2484,   48440,     25842,      117,    24887,      28196,       157
2485,   48454,     25825,      119,    24905,      28209,       168
2486,   48558,     25881,      119,    24921,      28222,       161
2487,   48547,     25886,      133,    24946,      28235,       157
2488,   48558,     25901,      133,    24929,      28248,       158
2489,   48571,     25894,      121,    24941,      28261,       177
2490,   48570,     25897,      121,    24943,      28274,       173
2491,   48640,     25948,      120,    24953,      28287,       170
2492,   48636,     25928,      120,    24991,      28300,       171
2493,   48684,     25937,      118,    24998,      28313,       187
2494,   48677,     25956,      119,    25034,      28326,       154
2495,   48743,     25991,      116,    25044,      28339,       153
2496,   48738,     26008,      121,    25021,      28352,       169
2497,   48766,     25979,      119,    25027,      28365,       152
2498,   48772,     25988,      119,    25069,      28378,       159
2499,   48765,     25971,      118,    25072,      28391,       149
2500,   48831,     26037,      120,    25054,      28404,       154
2501,   48841,     26049,      117,    25068,      28417,       160
2502,   48883,     26064,      120,    25042,      28430,       162
2503,   48880,     26071,      119,    25090,      28443,       150
2504,   48910,     26092,      120,    25114,      28456,       160
2505,   48924,     26104,      119,    25127,      28469,       158
2506,   48952,     26112,      119,    25146,      28482,       149
2507,   48982,     26111,      119,    25164,      28495,       153
2508,   48988,     26111,      120,    25145,      28508,       156
2509,   49036,     26142,      117,    25181,      28521,       162
2510,   49116,     26206,      118,    25184,      28534,       186
2511,   49091,     26152,      118,    25194,      28547,       155
2512,   49100,     26172,      118,    25193,      28560,       167
2513,   49167,     26221,      121,    25205,      28573,       152
2514,   49101,     26160,      122,    25265,      28586,       151
2515,   49161,     26210,      120,    25283,      28599,       155
2516,   49216,     26248,      120,    25298,      28612,       159
2517,   49202,     26212,      119,    25301,      28625,       157
2518,   49229,     26224,      119,    25292,      28638,       173
2519,   49242,     26257,      117,    25302,      28651,       155
2520,   49284,     26252,      119,    25381,      28664,       433
2521,   49257,     26286,      118,    25380,      28677,       148
2522,   49287,     26279,      120,    25343,      28690,       155
2523,   49301,     26278,      117,    25363,      28703,       150
2524,   49364,     26320,      121,    25352,      28716,       165
2525,   49401,     26314,      119,    25366,      28729,       158
2526,   49395,     26348,      122,    25391,      28742,       178
2527,   49472,     26392,      121,    25407,      28755,       155
2528,   49417,     26350,      121,    25423,      28768,       163
2529,   49482,     26388,      124,    25446,      28781,       150
2530,   49505,     26407,      120,    25419,      28794,       151
2531,   49544,     26429,      119,    25437,      28807,       151
2532,   49552,     26429,      119,    25473,      28820,       156
2533,   49592,     26438,      116,    25486,      28833,       153
2534,   49587,     26420,      126,    25484,      28846,       160
2535,   49608,     26449,      119,    25466,      28859,       195
2536,   49669,     26446,      120,    25505,      28872,       166
2537,   49661,     26443,      123,    25523,      28885,       163
2538,   49705,     26499,      125,    25487,      28898,       168
2539,   49701,     26482,      120,    25518,      28911,       159
2540,   49723,     26513,      122,    25511,      28924,       160
2541,   49764,     26544,      120,    25542,      28937,       155
2542,   49783,     26537,      121,    25590,      28950,       158
2543,   49795,     26534,      120,    25602,      28963,       181
2544,   49832,     26574,      120,    25586,      28976,       163
2545,   49837,     26560,      120,    25591,      28989,       160
2546,   49854,     26574,      120,    25620,      29002,       166
2547,   49878,     26574,      122,    25641,      29015,       160
2548,   49898,     26591,      127,    25652,      29028,       157
2549,   49921,     26565,      120,    25688,      29041,       152
2550,   49988,     26668,      121,    25687,      29054,       160
2551,   49978,     26642,      121,    25692,      29067,       182
2552,   50009,     26658,      124,    25682,      29080,       158
2553,   50048,     26679,      121,    25682,      29093,       153
2554,   50044,     26649,      124,    25694,      29106,       158
2555,   50055,     26683,      122,    25716,      29119,       157
2556,   50122,     26731,      123,    25745,      29132,       162
2557,   50148,     26722,      123,    25771,      29145,       160
2558,   50119,     26707,      122,    25760,      29158,       159
2559,   50185,     26753,      121,    25769,      29171,       185
2560,   50149,     26741,      126,    25779,      29184,       164
2561,   50178,     26763,      123,    25791,      29197,       159
2562,   50240,     26791,      125,    25819,      29210,       160
2563,   50265,     26779,      127,    25846,      29223,       153
2564,   50283,     26815,      124,    25839,      29236,       157
2565,   50255,     26806,      124,    25857,      29249,       159
2566,   50339,     26815,      124,    25838,      29262,       166
2567,   50338,     26820,      123,    25886,      29275,       178
2568,   50326,     26810,      122,    25850,      29288,       162
2569,   50396,     26860,      124,    25852,      29301,       152
2570,   50377,     26836,      160,    25877,      29314,       156
2571,   50444,     26926,      124,    25864,      29327,       153
2572,   50489,     26915,      126,    25890,      29340,       165
2573,   50485,     26875,      125,    25910,      29353,       160
2574,   50518,     26920,      133,    25923,      29366,       161
2575,   50512,     26926,      121,    25944,      29379,       182
2576,   50559,     26942,      128,    25910,      29392,       162
2577,   50567,     26946,      124,    25924,      29405,       156
2578,   50571,     26952,      124,    25956,      29418,       156
2579,   50618,     26994,      123,    25956,      29431,       162
2580,   50641,     26973,      124,    25985,      29444,       170
2581,   50669,     27007,      124,    26001,      29457,       168
2582,   50736,     27062,      124,    25993,      29470,       168
2583,   50677,     26982,      126,    26004,      29483,       178
2584,   50688,     27005,      126,    26015,      29496,       171
2585,   50712,     27020,      136,    26028,      29509,       163
2586,   50723,     27028,      125,    26062,      29522,       163
2587,   50760,     27039,      126,    26063,      29535,       160
2588,   50802,     27051,      129,    26110,      29548,       163
2589,   50808,     27078,      125,    26108,      29561,       157
2590,   50867,     27125,      125,    26110,      29574,       161
2591,   50895,     27124,      125,    26143,      29587,       182
2592,   50830,     27071,      126,    26088,      29600,       170
2593,   50929,     27117,      126,    26103,      29613,       191
2594,   50914,     27155,      130,    26146,      29626,       163
2595,   50975,     27160,      126,    26123,      29639,       161
2596,   51030,     27199,      130,    26152,      29652,       167
2597,   50994,     27123,      127,    26197,      29665,       164
2598,   51067,     27205,      126,    26248,      29678,       167
2599,   51053,     27223,      127,    26221,      29691,       183
2600,   51098,     27261,      128,    26193,      29704,       169
2601,   51108,     27232,      127,    26217,      29717,       167
2602,   51104,     27241,      127,    26199,      29730,       165
2603,   51147,     27240,      131,    26220,      29743,       161
2604,   51151,     27240,      126,    26323,      29756,       193
2605,   51173,     27269,      125,    26321,      29769,       160
2606,   51232,     27314,      125,    26337,      29782,       166
2607,   51198,     27277,      129,    26333,      29795,       191
2608,   51261,     27333,      126,    26302,      29808,       172
2609,   51242,     27294,      125,    26309,      29821,       170
2610,   51317,     27354,      126,    26340,      29834,       162
2611,   51306,     27348,      125,    26370,      29847,       161
2612,   51361,     27374,      127,    26356,      29860,       169
2613,   51366,     27378,      123,    26372,      29873,       157
2614,   51425,     27416,      126,    26419,      29886,       159
2615,   51443,     27398,      131,    26375,      29899,       176
2616,   51424,     27414,      127,    26442,      29912,       160
2617,   51465,     27406,      125,    26442,      29925,       157
2618,   51515,     27475,      127,    26468,      29938,       160
2619,   51543,     27463,      126,    26466,      29951,       159
2620,   51473,     27452,      126,    26464,      29964,       161
2621,   51547,     27483,      125,    26468,      29977,       160
2622,   51572,     27485,      126,    26517,      29990,       159
2623,   51570,     27481,      123,    26497,      30003,       197
2624,   51633,     27494,      126,    26488,      30016,       173
2625,   51649,     27551,      123,    26498,      30029,       165
2626,   51637,     27505,      136,    26504,      30042,       164
2627,   51695,     27561,      125,    26500,      30055,       172
2628,   51671,     27520,      126,    26565,      30068,       174
2629,   51698,     27538,      128,    26576,      30081,       168
2630,   51745,     27605,      127,    26553,      30094,       176
2631,   51761,     27603,      130,    26568,      30107,       186
2632,   51790,     27582,      128,    26581,      30120,       164
2633,   51823,     27622,      129,    26592,      30133,       159
2634,   51844,     27620,      127,    26591,      30146,       162
2635,   51852,     27599,      132,    26624,      30159,       160
2636,   51881,     27636,      128,    26602,      30172,       164
2637,   51956,     27674,      128,    26591,      30185,       159
2638,   51894,     27654,      128,    26635,      30198,       163
2639,   51931,     27682,      125,    26661,      30211,       197
2640,   51972,     27674,      129,    26719,      30224,       173
2641,   52026,     27715,      128,    26729,      30237,       166
2642,   51977,     27673,      130,    26712,      30250,       169
2643,   52052,     27743,      128,    26716,      30263,       167
2644,   52056,     27698,      130,    26694,      30276,       174
2645,   52091,     27738,      128,    26727,      30289,       167
2646,   52115,     27767,      130,    26730,      30302,       162
2647,   52099,     27720,      128,    26705,      30315,       170
2648,   52085,     27741,      128,    26764,      30328,       173
2649,   52196,     27804,      133,    26765,      30341,       172
2650,   52136,     27761,      130,    26824,      30354,       176
2651,   52201,     27823,      128,    26826,      30367,       169
2652,   52281,     27870,      127,    26812,      30380,       172
2653,   52291,     27852,      128,    26850,      30393,       172
2654,   52299,     27861,      128,    26850,      30406,       180
2655,   52326,     27874,      129,    26872,      30419,       168
2656,   52308,     27868,      130,    26937,      30432,       170
2657,   52359,     27903,      128,    26947,      30445,       165
2658,   52372,     27886,      135,    26943,      30458,       168
2659,   52396,     27928,      132,    26957,      30471,       175
2660,   52428,     27956,      128,    26904,      30484,       179
2661,   52437,     27959,      131,    26932,      30497,       172
2662,   52453,     27940,      129,    27001,      30510,       201
2663,   52485,     27960,      127,    26989,      30523,       180
2664,   52516,     27967,      130,    26966,      30536,       174
2665,   52556,     27998,      127,    26974,      30549,       166
2666,   52581,     28025,      127,    27011,      30562,       167
2667,   52572,     27993,      137,    27010,      30575,       168
2668,   52597,     28017,      132,    27034,      30588,       176
2669,   52582,     27997,      129,    27043,      30601,       176
2670,   52633,     28023,      130,    27064,      30614,       193
2671,   52665,     28045,      131,    27093,      30627,       172
2672,   52692,     28051,      135,    27088,      30640,       195
2673,   52714,     28082,      128,    27104,      30653,       164
2674,   52727,     28092,      129,    27103,      30666,       171
2675,   52750,     28120,      130,    27107,      30679,       166
2676,   52788,     28113,      128,    27099,      30692,       176
2677,   52850,     28177,      127,    27136,      30705,       176
2678,   52860,     28163,      132,    27153,      30718,       192
2679,   52842,     28149,      134,    27175,      30731,       167
2680,   52856,     28124,      129,    27177,      30744,       173
2681,   52886,     28154,      129,    27188,      30757,       167
2682,   52940,     28200,      171,    27172,      30770,       173
2683,   52939,     28165,      131,    27202,      30783,       181
2684,   52987,     28224,      131,    27198,      30796,       175
2685,   53019,     28237,      132,    27219,      30809,       182
2686,   52997,     28209,      131,    27244,      30822,       174
2687,   53070,     28229,      130,    27225,      30835,       171
2688,   53030,     28271,      130,    27245,      30848,       177
2689,   53101,     28275,      129,    27256,      30861,       184
2690,   53075,     28285,      136,    27293,      30874,       173
2691,   53072,     28252,      130,    27296,      30887,       175
2692,   53130,     28302,      135,    27301,      30900,       172
2693,   53201,     28328,      130,    27312,      30913,       187
2694,   53203,     28326,      137,    27352,      30926,       176
2695,   53218,     28347,      132,    27351,      30939,       186
2696,   53214,     28333,      131,    27354,      30952,       184
2697,   53271,     28362,      131,    27357,      30965,       173
2698,   53263,     28382,      136,    27350,      30978,       168
2699,   53302,     28351,      131,    27388,      30991,       166
2700,   53287,     28405,      130,    27366,      31004,       169
2701,   53302,     28361,      129,    27360,      31017,       197
2702,   53330,     28385,      130,    27409,      31030,       178
2703,   53352,     28429,      129,    27422,      31043,       168
2704,   53415,     28457,      130,    27421,      31056,       172
2705,   53464,     28474,      158,    27440,      31069,       170
2706,   53458,     28456,      135,    27469,      31082,       178
2707,   53515,     28498,      132,    27463,      31095,       171
2708,   53508,     28501,      132,    27469,      31108,       181
2709,   53523,     28468,      131,    27476,      31121,       166
2710,   53523,     28475,      133,    27488,      31134,       167
2711,   53590,     28527,      132,    27515,      31147,       175
2712,   53600,     28566,      133,    27490,      31160,       178
2713,   53633,     28576,      133,    27502,      31173,       176
2714,   53618,     28510,      141,    27555,      31186,       174
2715,   53651,     28542,      130,    27532,      31199,       170
2716,   53682,     28579,      132,    27588,      31212,       202
2717,   53650,     28562,      131,    27587,      31225,       175
2718,   53721,     28605,      131,    27610,      31238,       181
2719,   53739,     28617,      133,    27626,      31251,       171
2720,   53738,     28636,      133,    27607,      31264,       172
2721,   53781,     28633,      135,    27617,      31277,       179
2722,   53804,     28607,      132,    27651,      31290,       172
2723,   53846,     28653,      138,    27642,      31303,       180
2724,   53884,     28705,      132,    27643,      31316,       187
2725,   53881,     28692,      134,    27658,      31329,       180
2726,   53960,     28766,      133,    27651,      31342,       175
2727,   53973,     28764,      134,    27668,      31355,       211
2728,   53981,     28744,      135,    27722,      31368,       174
2729,   53948,     28709,      133,    27729,      31381,       167
2730,   53995,     28747,      134,    27770,      31394,       185
2731,   54044,     28804,      133,    27764,      31407,       202
2732,   54051,     28776,      133,    27735,      31420,       175
2733,   54065,     28789,      131,    27743,      31433,       171
2734,   54064,     28786,      130,    27789,      31446,       181
2735,   54159,     28844,      135,    27794,      31459,       172
2736,   54129,     28825,      138,    27815,      31472,       171
2737,   54141,     28803,      131,    27827,      31485,       164
2738,   54199,     28837,      176,    27840,      31498,       182
2739,   54210,     28876,      134,    27876,      31511,       191
2740,   54185,     28851,      139,    27866,      31524,       179
2741,   54206,     28853,      135,    27873,      31537,       170
2742,   54287,     28918,      135,    27907,      31550,       176
2743,   54323,     28962,      137,    27899,      31563,       172
2744,   54365,     28962,      135,    27876,      31576,       175
2745,   54358,     28941,      133,    27900,      31589,       165
2746,   54312,     28926,      133,    27928,      31602,       193
2747,   54316,     28905,      133,    27965,      31615,       176
2748,   54438,     28958,      135,    27910,      31628,       170
2749,   54431,     28990,      134,    27944,      31641,       172
2750,   54466,     29034,      133,    27986,      31654,       180
2751,   54481,     29000,      133,    27980,      31667,       172
2752,   54478,     28998,      132,    27952,      31680,       175
2753,   54562,     29086,      135,    27970,      31693,       170
2754,   54561,     29045,      136,    28003,      31706,       198
2755,   54529,     28995,      135,    27989,      31719,       174
2756,   54565,     29034,      135,    28014,      31732,       177
2757,   54633,     29121,      134,    28047,      31745,       173
2758,   54614,     29099,      140,    28051,      31758,       189
2759,   54652,     29099,      134,    28069,      31771,       177
2760,   54690,     29137,      136,    28101,      31784,       174
2761,   54738,     29154,      135,    28104,      31797,       201
2762,   54754,     29152,      137,    28140,      31810,       180
2763,   54756,     29131,      136,    28170,      31823,       175
2764,   54729,     29134,      137,    28152,      31836,       178
